AIRLINE,SOURCE,DESTINATION,NEAREST_AIRPORT_SOURCE,NEAREST_AIRPORT_DESTINATION,IATA_SOURCE,IATA_DESTINATION,ROUTE,DEP_TIME,ARRIVAL_TIME,DURATION,TOTAL_STOPS,ADDITIONAL_INFO,PRICE,DIRECT_CONNECTING
SpiceJet,Lucknow,Gurugram,Chaudhary Charan Singh International Airport,Indira Gandhi International Airport,LKO,DEL,LKO -> DEL,09:30:00.000,16:10:00.000,06:40,1,In-flight meal not included,9116,Connecting
GoAir,Lucknow,Gurugram,Chaudhary Charan Singh International Airport,Indira Gandhi International Airport,LKO,DEL,LKO -> DEL,09:30:00.000,16:10:00.000,06:40,1,No info,9116,Connecting
GoAir,Lucknow,Gurugram,Chaudhary Charan Singh International Airport,Indira Gandhi International Airport,LKO,DEL,LKO -> DEL,09:30:00.000,16:10:00.000,06:40,1,1 Long layover,9116,Connecting
GoAir,Lucknow,Gurugram,Chaudhary Charan Singh International Airport,Indira Gandhi International Airport,LKO,DEL,LKO -> DEL,09:30:00.000,16:10:00.000,06:40,1,Business class,9116,Connecting
Air India,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,Business class,2906,Direct
Air India,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,No info,2906,Direct
Air India,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,In-flight meal not included,2906,Direct
IndiGo,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,In-flight meal not included,2906,Direct
IndiGo,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,In-flight meal not included,2906,Direct
IndiGo,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,Business class,2906,Direct
Vistara,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,1 Long layover,2906,Direct
Vistara,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,1 Long layover,2906,Direct
Vistara,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,In-flight meal not included,2906,Direct
SpiceJet,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,1 Long layover,2906,Direct
SpiceJet,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,No info,2906,Direct
SpiceJet,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,1 Long layover,2906,Direct
GoAir,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,Business class,2906,Direct
GoAir,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,No info,2906,Direct
GoAir,Panaji,Bengaluru,Goa International Airport,Kempegowda International Airport,GOI,BLR,GOI -> BLR,14:00:00.000,16:06:00.000,02:06,0,1 Long layover,2906,Direct
Air India,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,In-flight meal not included,2709,Direct
Air India,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,In-flight meal not included,2709,Direct
Air India,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,Business class,2709,Direct
IndiGo,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,Business class,2709,Direct
IndiGo,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,1 Long layover,2709,Direct
IndiGo,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,In-flight meal not included,2709,Direct
Vistara,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,Business class,2709,Direct
Vistara,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,Business class,2709,Direct
Vistara,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,Business class,2709,Direct
SpiceJet,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,No info,2709,Direct
SpiceJet,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,1 Long layover,2709,Direct
SpiceJet,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,1 Long layover,2709,Direct
GoAir,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,Business class,2709,Direct
GoAir,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,Business class,2709,Direct
GoAir,Pune,Kolkata,Pune International Airport,Netaji Subhas Chandra Bose International Airport,PNQ,CCU,PNQ -> CCU,07:30:00.000,09:56:00.000,02:26,0,No info,2709,Direct
Air India,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,1 Long layover,10603,Direct
Air India,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,1 Long layover,10603,Direct
Air India,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,Business class,10603,Direct
IndiGo,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,No info,10603,Direct
IndiGo,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,No info,10603,Direct
IndiGo,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,In-flight meal not included,10603,Direct
Vistara,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,No info,10603,Direct
Vistara,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,Business class,10603,Direct
Vistara,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,Business class,10603,Direct
SpiceJet,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,Business class,10603,Direct
SpiceJet,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,1 Long layover,10603,Direct
SpiceJet,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,In-flight meal not included,10603,Direct
GoAir,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,In-flight meal not included,10603,Direct
GoAir,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,In-flight meal not included,10603,Direct
GoAir,Jaipur,Nagpur,Jaipur International Airport,Dr. Babasaheb Ambedkar International Airport,JAI,NAG,JAI -> NAG,23:15:00.000,04:50:00.000,05:35,0,No info,10603,Direct
Air India,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,In-flight meal not included,6068,Connecting
Air India,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,In-flight meal not included,6068,Connecting
Air India,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,In-flight meal not included,6068,Connecting
IndiGo,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,In-flight meal not included,6068,Connecting
IndiGo,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,1 Long layover,6068,Connecting
IndiGo,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,1 Long layover,6068,Connecting
Vistara,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,No info,6068,Connecting
Vistara,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,No info,6068,Connecting
Vistara,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,1 Long layover,6068,Connecting
SpiceJet,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,No info,6068,Connecting
SpiceJet,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,In-flight meal not included,6068,Connecting
SpiceJet,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,No info,6068,Connecting
GoAir,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,In-flight meal not included,6068,Connecting
GoAir,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,No info,6068,Connecting
GoAir,Gurugram,Ahmedabad,Indira Gandhi International Airport,Sardar Vallabhbhai Patel International Airport,DEL,AMD,DEL -> AMD,15:00:00.000,19:21:00.000,04:21,1,1 Long layover,6068,Connecting
Air India,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,Business class,6171,Connecting
Air India,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,1 Long layover,6171,Connecting
Air India,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,1 Long layover,6171,Connecting
IndiGo,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,In-flight meal not included,6171,Connecting
IndiGo,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,In-flight meal not included,6171,Connecting
IndiGo,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,No info,6171,Connecting
Vistara,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,In-flight meal not included,6171,Connecting
Vistara,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,No info,6171,Connecting
Vistara,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,In-flight meal not included,6171,Connecting
SpiceJet,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,Business class,6171,Connecting
SpiceJet,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,No info,6171,Connecting
SpiceJet,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,In-flight meal not included,6171,Connecting
GoAir,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,1 Long layover,6171,Connecting
GoAir,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,Business class,6171,Connecting
GoAir,Patna,Ahmedabad,Jay Prakash Narayan Airport,Sardar Vallabhbhai Patel International Airport,PAT,AMD,PAT -> AMD,20:45:00.000,01:37:00.000,04:52,1,Business class,6171,Connecting
Air India,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,Business class,7631,Connecting
Air India,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,In-flight meal not included,7631,Connecting
Air India,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,No info,7631,Connecting
IndiGo,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,Business class,7631,Connecting
IndiGo,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,In-flight meal not included,7631,Connecting
IndiGo,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,No info,7631,Connecting
Vistara,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,Business class,7631,Connecting
Vistara,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,In-flight meal not included,7631,Connecting
Vistara,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,Business class,7631,Connecting
SpiceJet,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,No info,7631,Connecting
SpiceJet,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,In-flight meal not included,7631,Connecting
SpiceJet,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,1 Long layover,7631,Connecting
GoAir,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,No info,7631,Connecting
GoAir,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,Business class,7631,Connecting
GoAir,Amritsar,Hyderabad,Sri Guru Ram Dass Jee International Airport,Rajiv Gandhi International Airport,ATQ,HYD,ATQ -> HYD,13:15:00.000,16:38:00.000,03:23,1,1 Long layover,7631,Connecting
Air India,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,No info,3616,Direct
Air India,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,1 Long layover,3616,Direct
Air India,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,1 Long layover,3616,Direct
IndiGo,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,1 Long layover,3616,Direct
IndiGo,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,In-flight meal not included,3616,Direct
IndiGo,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,No info,3616,Direct
Vistara,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,No info,3616,Direct
Vistara,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,In-flight meal not included,3616,Direct
Vistara,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,In-flight meal not included,3616,Direct
SpiceJet,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,1 Long layover,3616,Direct
SpiceJet,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,1 Long layover,3616,Direct
SpiceJet,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,No info,3616,Direct
GoAir,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,1 Long layover,3616,Direct
GoAir,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,Business class,3616,Direct
GoAir,Chennai,Lucknow,Chennai International Airport,Chaudhary Charan Singh International Airport,MAA,LKO,MAA -> LKO,09:45:00.000,11:56:00.000,02:11,0,Business class,3616,Direct
Air India,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,In-flight meal not included,2939,Direct
Air India,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,In-flight meal not included,2939,Direct
Air India,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,No info,2939,Direct
IndiGo,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,In-flight meal not included,2939,Direct
IndiGo,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,1 Long layover,2939,Direct
IndiGo,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,Business class,2939,Direct
Vistara,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,In-flight meal not included,2939,Direct
Vistara,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,1 Long layover,2939,Direct
Vistara,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,In-flight meal not included,2939,Direct
SpiceJet,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,Business class,2939,Direct
SpiceJet,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,In-flight meal not included,2939,Direct
SpiceJet,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,In-flight meal not included,2939,Direct
GoAir,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,No info,2939,Direct
GoAir,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,1 Long layover,2939,Direct
GoAir,Amritsar,Bengaluru,Sri Guru Ram Dass Jee International Airport,Kempegowda International Airport,ATQ,BLR,ATQ -> BLR,05:30:00.000,08:27:00.000,02:57,0,Business class,2939,Direct
Air India,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,No info,2614,Direct
Air India,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,No info,2614,Direct
Air India,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,Business class,2614,Direct
IndiGo,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,In-flight meal not included,2614,Direct
IndiGo,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,1 Long layover,2614,Direct
IndiGo,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,No info,2614,Direct
Vistara,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,No info,2614,Direct
Vistara,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,No info,2614,Direct
Vistara,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,In-flight meal not included,2614,Direct
SpiceJet,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,No info,2614,Direct
SpiceJet,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,No info,2614,Direct
SpiceJet,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,No info,2614,Direct
GoAir,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,Business class,2614,Direct
GoAir,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,1 Long layover,2614,Direct
GoAir,Delhi,Jaipur,Indira Gandhi International Airport,Jaipur International Airport,DEL,JAI,DEL -> JAI,13:30:00.000,16:14:00.000,02:44,0,No info,2614,Direct
